title,isbn,writer,publisher,Pub_date,re_price,sa_price,genre
예의 없는 친구들을 대하는 슬기로운 말하기 사전,9791160948929.0,"김원아 지음, 김소희 그림",사계절,20220113.0,"13,000","11,700",어린이
시맨틱 에러 포토에세이,9791192186313.0,왓챠.래몽래인 지음,blackD(블랙디),20220320.0,"22,000","19,800",에세이
감정 어휘,9791190710411.0,유선경 지음,앤의서재,20220610.0,"16,000","14,400",인문학
여름이 온다,9788949114118.0,이수지 지음,비룡소,20210727.0,"27,000","24,300",유아
야쿠자의 덕질 1,9791138433389.0,"야츠다 테키 지음, 박연지 옮김",㈜소미미디어,20220812.0,"6,000","5,400",만화
"물고기는 존재하지 않는다 (리커버 특별판, 양장)",9791189327156.0,"룰루 밀러 지음, 정지인 옮김",곰출판,20211217.0,"17,000","15,300",과학
블루 아카이브 코믹 앤솔로지 VOL.1 & VOL.2 합본 세트 (마우스패드 + 일러스트 카드 5종 포함),9791127866358.0,"NEXON GAMES 지음, 김덕진 옮김",디앤씨미디어(주)(D&C미디어),20221210.0,"20,000","18,000",만화
인플레이션에서 살아남기,9791190977661.0,오건영 지음,페이지2(page2),20220523.0,"18,800","16,920",경제경영
이상한 과자 가게 전천당 14,9791164064243.0,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20220425.0,"12,000","10,800",어린이
설민석의 한국사 대모험 20,9791191496932.0,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,20230125.0,"13,000","11,700",어린이
변화하는 세계 질서,9791157845798.0,"레이 달리오 지음, 송이루.조용빈 옮김",한빛비즈,20220601.0,"38,000","34,200",경제경영
둥실이네 떡집,9788949162188.0,"김리리 지음, 김이랑 그림",비룡소,20220422.0,"13,000","11,700",어린이
시맨틱 에러 대본집,9791192186559.0,제이선 지음,blackD(블랙디),20220517.0,"22,000","19,800",예술/대중문화
운명을 바꾸는 부동산 투자 수업 : 기초편,9788901259307.0,부동산읽어주는남자(정태익) 지음,리더스북,20220331.0,"16,800","15,120",경제경영
보도 섀퍼의 이기는 습관,9791158512378.0,"보도 섀퍼 지음, 박성원 옮김",토네이도,20220318.0,"17,000","15,300",자기계발
우리는 여전히 삶을 사랑하는가,9788934949671.0,"에리히 프롬 지음, 라이너 풍크 엮음, 장혜경 옮김",김영사,20220211.0,"15,800","14,220",인문학
143층 나무 집,9791165799052.0,"앤디 그리피스 지음, 테리 덴톤 그림",시공주니어,20220330.0,"14,000","12,600",어린이
인생의 허무를 어떻게 할 것인가,9791167070791.0,김영민 지음,사회평론아카데미,20221031.0,"16,000","14,400",인문학
극장판 주술회전 0 노벨라이즈,9791136752024.0,"아쿠타미 게게 지음, 세코 히로시 각본, 유유리 옮김",서울미디어코믹스(서울문화사),20220321.0,"9,500","8,550",소설/시/희곡
지리의 힘 2,9788993178982.0,"팀 마샬 지음, 김미선 옮김",사이,20220410.0,"23,000","20,700",사회과학
이 책은 돈 버는 법에 관한 이야기,9791189686536.0,고명환 지음,라곰,20220919.0,"16,800","15,120",경제경영
레버리지 (양장),9791130621678.0,"롭 무어 지음, 김유미 옮김",다산북스,20190603.0,"16,000","14,400",자기계발
세븐 테크,9788901255712.0,김미경 외 지음,웅진지식하우스,20220210.0,"18,000","16,200",경제경영
내가 틀릴 수도 있습니다 (리커버),9791130689890.0,"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김",다산초당,20220418.0,"16,000","14,400",인문학
멘탈을 바꿔야 인생이 바뀐다,9791191043761.0,박세니 지음,마인드셋,20220430.0,"15,800","14,220",자기계발
이상한 과자 가게 전천당 15,9791164064410.0,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20220711.0,"13,000","11,700",어린이
백광,9791191043617.0,"렌조 미키히코 지음, 양윤옥 옮김",모모,20220214.0,"14,500","13,050",소설/시/희곡
흔한남매 과학 탐험대 4 : 물질,9788934930549.0,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작",주니어김영사,20220228.0,"14,800","13,320",어린이
설민석의 한국사 대모험 19,9791191496925.0,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,20230125.0,"13,000","11,700",어린이
설민석의 한국사 대모험 21,9791191496208.0,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,20220527.0,"13,000","11,700",어린이
튜브,9788936434625.0,손원평 지음,창비,20220722.0,"15,000","13,500",소설/시/희곡
꽃샘바람에 흔들린다면 너는 꽃,9791190382618.0,류시화 지음,수오서재,20220411.0,"13,500","12,150",소설/시/희곡
우리는 지금 문학이 필요하다,9791135472176.0,"앵거스 플레처 지음, 박미경 옮김",비잉(Being),20211222.0,"26,800","24,120",인문학
뉴욕주민의 진짜 미국식 주식투자,9791162542606.0,뉴욕주민 지음,비즈니스북스,20220111.0,"24,000","21,600",경제경영
명탐정 코난 100,9791136762252.0,아오야마 고쇼 지음,서울미디어코믹스(서울문화사),20220120.0,"6,000","5,400",만화
아몬드 (반양장),9788936456788.0,손원평 지음,창비,20170331.0,"13,000","11,700",청소년
전념,9791197549335.0,"피트 데이비스 지음, 신유희 옮김",상상스퀘어,20220105.0,"17,800","16,020",인문학
나는 대출 없이 0원으로 소형 아파트를 산다,9791130689876.0,잭파시(최경천) 지음,다산북스,20220419.0,"20,000","18,000",경제경영
문재인의 위로,9791164455676.0,더휴먼 편집부 엮음,더휴먼,20220510.0,"15,800","14,220",에세이
럭키 드로우,9791130679822.0,드로우앤드류 지음,다산북스,20220125.0,"16,000","14,400",자기계발
운명을 바꾸는 부동산 투자 수업 : 실전편,9788901259314.0,부동산읽어주는남자(정태익) 지음,리더스북,20220331.0,"16,800","15,120",경제경영
애쓰지 않아도,9788960907348.0,"최은영 지음, 김세희 그림",마음산책,20220430.0,"14,500","13,050",소설/시/희곡
아무도 흔들 수 없는 나라,9788934961536.0,"문재인 지음, 대통령 비서실 엮음",김영사,20220328.0,"20,000","18,000",사회과학
잘 살아라 그게 최고의 복수다,9791191043631.0,권민창 지음,마인드셋,20220121.0,"15,000","13,500",자기계발
헤어질 결심 스토리보드북,9788932474786.0,"이윤호 작화, 박찬욱 감독",을유문화사,20221020.0,"33,000","29,700",예술/대중문화
클루지 (리커버 에디션),9788901272085.0,"개리 마커스 지음, 최호영 옮김",갤리온,20230530.0,"18,000","16,200",인문학
이상한 과자 가게 전천당 16,9791164064748.0,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20221125.0,"13,000","11,700",어린이
아주 오랜만에 행복하다는 느낌,9788936438869.0,백수린 지음,창비,20221014.0,"14,000","12,600",에세이
랑랑 형제 떡집,9788949162485.0,"김리리 지음, 김이랑 그림",비룡소,20221026.0,"13,000","11,700",어린이
달러구트 꿈 백화점 (200만 부 기념 합본호 : 아메리칸드림 에디션),9791194246442.0,이미예 지음,팩토리나인,20241202.0,"28,000","25,200",소설/시/희곡
설민석의 한국사 대모험 22,9791191496604.0,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,20220829.0,"13,000","11,700",어린이
오은영 박사가 전하는 금쪽이들의 진짜 마음속,9791192255323.0,오은영 지음,오은라이프사이언스(주),20220525.0,"19,800","17,820",좋은부모
한 게으른 시인의 이야기,9791191859133.0,최승자 지음,난다,20211130.0,"13,000","11,700",에세이
잘될 수밖에 없는 너에게,9791191891201.0,최서영 지음,북로망스,20220818.0,"16,000","14,400",에세이
센 강의 이름 모를 여인,9788984374386.0,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20220119.0,"16,000","14,400",소설/시/희곡
틴틴팅클! 2,9788927812852.0,난 지음,중앙books(중앙북스),20220311.0,"18,000","16,200",만화
잘 그리기 금지,9788979293470.0,"사이토 나오키 지음, 박수현 옮김",잉크잼(잼스푼),20211220.0,"16,500","14,850",예술/대중문화
저만치 혼자서,9788954686921.0,김훈 지음,문학동네,20220531.0,"15,000","13,500",소설/시/희곡
도쿄 리벤저스 19,9791169473446.0,와쿠이 켄 지음,학산문화사(만화),20220119.0,"6,000","5,400",만화
푸른 사자 와니니 4,9788936443252.0,"이현 지음, 오윤화 그림",창비,20220819.0,"12,000","10,800",어린이
강성태 66일 영어회화,9791130679006.0,강성태 지음,다산북스,20211224.0,"19,000","17,100",외국어
트렌드 코리아 2022,9788959897001.0,김난도 외 지음,미래의창,20211006.0,"18,000","16,200",경제경영
키득키득 사운드북 : 내 방귀는 안 그래!,8809264181232.0,"샘 태플린 지음, 마크 챔버스 그림",어스본코리아,20190709.0,"15,800","12,640",유아
딱 2년 안에 무조건 돈 버는 부동산 투자 시크릿,9791162542521.0,김세희(세빛희) 지음,비즈니스북스,20211210.0,"17,500","15,750",경제경영
흔한남매 과학 탐험대 5 : 물리 1,9788934940753.0,"김덕영 그림, 이현진 외 글, 김희목 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,20220616.0,"14,800","13,320",어린이
ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),9788917232196.0,ETS 엮음,(주)YBM(와이비엠),20191216.0,"17,800","16,020",외국어
마법천자문 53,9788950903138.0,"유대영 지음, 홍거북 그림, 김창환 감수",아울북,20220712.0,"15,800","14,220",어린이
크리스마스 타일,9788936438890.0,김금희 지음,창비,20221125.0,"15,000","13,500",소설/시/희곡
눈물 한 방울,9788934961574.0,이어령 지음,김영사,20220630.0,"15,800","14,220",인문학
단순한 열정 (무선),9788954619585.0,"아니 에르노 지음, 최정수 옮김",문학동네,20121107.0,"10,000","9,000",소설/시/희곡
멜로디 봉봉 : 크리스마스 캐럴,8809477871913.0,"김영아 외 지음, 책마중 그림",스마트베어,20221101.0,"15,500","12,400",유아
이순신의 바다,9791197693007.0,황현필 지음,역바연,20211216.0,"22,000","19,800",역사
도쿄 리벤저스 20,9791141105365.0,와쿠이 켄 지음,학산문화사(만화),20220121.0,"6,000","5,400",만화
푸른 사자 와니니 5,9788936443269.0,"이현 지음, 오윤화 그림",창비,20220819.0,"12,000","10,800",어린이
오래되고 멋진 클래식 레코드,9788954685672.0,"무라카미 하루키 지음, 홍은주 옮김",문학동네,20220325.0,"25,000","22,500",에세이
흔한남매 9,9791164139897.0,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,20211209.0,"13,500","12,150",어린이
너의 하늘을 보아,9788991418332.0,박노해 지음,느린걸음,20220513.0,"19,500","17,550",소설/시/희곡
달콩이네 떡집,9788949162126.0,"김리리 지음, 김이랑 그림",비룡소,20211202.0,"13,000","11,700",어린이
야쿠자의 덕질 2,9791138434911.0,"야츠다 테키 지음, 박연지 옮김",㈜소미미디어,20221207.0,"6,000","5,400",만화
종목 선정 나에게 물어봐,9791164408580.0,김정수 지음,하움출판사,20211111.0,"26,000","23,400",경제경영
12 1/2 부와 성공을 부르는 12가지 원칙,9791192227481.0,"게리 바이너척 지음, 우태영 옮김",천그루숲,20220220.0,"15,000","13,500",자기계발
나의 투자는 새벽 4시에 시작된다,9788901259703.0,유목민 지음,리더스북,20220415.0,"19,800","17,820",경제경영
나는 장사의 신이다,9791197646751.0,은현장 지음,떠오름,20211214.0,"16,800","15,120",경제경영
사람을 얻는 지혜,9788998658335.0,"발타자르 그라시안 지음, 임정재 옮김",타커스(끌레마),20160307.0,"13,800","12,420",자기계발
이상한 변호사 우영우 1,9788934942382.0,문지원 지음,김영사,20220915.0,"19,800","17,820",예술/대중문화
채사장의 지대넓얕 1 : 권력의 탄생,9791197578410.0,"채사장.마케마케 지음, 정용환 그림",돌핀북,20210929.0,"14,000","12,600",어린이
"반 고흐, 영혼의 편지 1~2 세트 - 전2권 (스페셜 에디션)",9791168120778.0,"빈센트 반 고흐 지음, 신성림.박은영 옮김",위즈덤하우스,20211130.0,"28,000","25,200",예술/대중문화
최소한의 이웃,9788934942405.0,허지웅 지음,김영사,20220822.0,"15,800","14,220",에세이
올리버쌤의 미국식 아이 영어 습관 365,9791130626659.0,"올리버 샨 그랜트 지음, 정다운 그림",다산북스,20221006.0,"23,000","20,700",좋은부모
흔한남매의 흔한 호기심 5,9791168410848.0,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,20220127.0,"13,000","11,700",어린이
ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),9788917232189.0,ETS 엮음,(주)YBM(와이비엠),20191216.0,"17,800","16,020",외국어
이상한 변호사 우영우 2,9788934942399.0,문지원 지음,김영사,20220915.0,"19,800","17,820",예술/대중문화
픽사 스토리텔링,9791139701326.0,"매튜 룬 지음, 박여진 옮김",현대지성,20220121.0,"18,000","16,200",경제경영
흔한남매 과학 탐험대 6 : 물리 2,9788934946793.0,"김덕영 그림, 이현진 외 글, 김희목 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,20221122.0,"14,800","13,320",어린이
"밥 챙겨 먹어요, 행복하세요",9791192107769.0,마포농수산쎈타 지음,세미콜론,20221130.0,"19,800","17,820",요리/살림
"굿바이, 이재명",9788991622869.0,장영하 지음,지우출판,20211224.0,"15,000","13,500",사회과학
우리는 어디서 살아야 하는가,9791191347975.0,김시덕 지음,포레스트북스,20220720.0,"18,000","16,200",경제경영
한계선을 넘다,9791170522119.0,크래프톤 지음,황금가지,20221111.0,"35,000","31,500",예술/대중문화
포켓몬스터 썬&문 포켓몬 전국대도감,9791133463817.0,"가와시마 준지 구성, Koji Hayashida 디자인",대원키즈,20171020.0,"9,500","8,550",어린이
기브앤테이크 Give and Take,9788962605815.0,"애덤 그랜트 지음, 윤태준 옮김",생각연구소,20130607.0,"17,500","15,750",자기계발
허상의 어릿광대,9788990982940.0,"히가시노 게이고 지음, 김난주 옮김",재인,20211216.0,"18,800","16,920",소설/시/희곡
알사탕,9791198610614.0,백희나 지음,Storybowl(스토리보울),20240321.0,"15,000","13,500",유아
에그박사 6,9791168411029.0,"에그박사 지음, 홍종현 그림, 박송이 글, 장민호 감수",미래엔아이세움,20220310.0,"13,500","12,150",어린이
이것은 작은 브랜드를 위한 책 : 확장판,9791191401448.0,이근상 지음,몽스북,20250210.0,"22,000","19,800",경제경영
더 빠르게 실패하기 (15만 부 기념 에디션),9791191769845.0,존 크럼볼츠.라이언 바비노 지음,스노우폭스북스,20241204.0,"16,800","15,120",자기계발
그리고 행복하다는 소식을 들었습니다,9791158161552.0,이병률 지음,달,20220913.0,"15,800","14,220",에세이
밥 프록터 부의 확신,9791162542866.0,"밥 프록터 지음, 김문주 옮김, 조성희 감수",비즈니스북스,20220712.0,"16,000","14,400",자기계발
